M	#405	2015/02/16	"Lukas Rohner"	"MH-10630 Extending common functionality"	opencast-community/matterhorn	t/MH-10630-common-improvements	r/2.0.x	"Lars Kiesow (330)"
M	#404	2015/02/16	"Lukas Rohner"	"MH-10629 Added serviceregistry improvements"	opencast-community/matterhorn	t/MH-10629-serviceregistry-imp…	develop	"Rüdiger Rolf (380)"
M	#403	2015/02/16	"Lukas Rohner"	"MH-10631 Fixed handling of unauthorized scheduler rest calls"	opencast-community/matterhorn	t/MH-10631-scheduler-authoriza…	r/2.0.x	"Rüdiger Rolf (372)"
M	#402	2015/02/16	"Lukas Rohner"	"MH-10632 Improved some unit tests"	opencast-community/matterhorn	t/MH-10632-unit-test-fixes	develop	"Lars Kiesow (378)"
M	#401	2015/02/16	"Lukas Rohner"	"MH-10634 Added mimetype to created XACML attachment"	opencast-community/matterhorn	t/MH-10634-authorization-mimet…	develop	"Lars Kiesow (378)"
M	#400	2015/02/16	"Lukas Rohner"	"MH-10633 Fixed videosegmenter ffmpeg pom"	opencast-community/matterhorn	t/MH-10633-videosegmenter-pom	develop	"Lars Kiesow (380)"
M	#399	2015/02/16	"Michael Stypa"	"MH-10628 Remove videosegmenter-impl in favor of …"	doofy/matterhorn	rm-videosegmenter-impl	develop	"Tobias Wunden (373)"
M	#398	2015/02/13	"Rüdiger Rolf"	"MH-10343 Harvard contribution: FFmpeg implementation of the …"	opencast-community/opencast-osnabrueck-fork	f/MH-10343_ffmpeg_videoeditor	develop	"Tobias Wunden (373)"
M	#397	2015/02/13	"Rüdiger Rolf"	"MH-10154 Parallel encoding of several output files in ffmpeg"	opencast-community/opencast-osnabrueck-fork	f/MH-10154_ffmpeg_multi_file_o…	develop	"Tobias Wunden (373)"
D	#396	2015/02/13	"Lukas Rohner"	"[MH-10625] The new admin ui"	opencast-community/matterhorn	f/MH-10625-admin-ui-ng	develop	"Lars Kiesow (386)"
M	#395	2015/02/13	"Lars Kiesow"	"MH-10573, Ignore testSorting of search-service-impl"	lkiesow/matterhorn	t/MH-10573-ignore-test-sorting	develop	"Tobias Wunden (381)"
M	#394	2015/02/12	"Denis Meyer"	"MH-9950 The new Matterhorn Engage Player - Theodul Pass …"	opencast-community/opencast-osnabrueck-fork	f/MH-9950-theodul-pass-player	develop	"Xavier Butty (369)"
M	#393	2015/02/12	"Lars Kiesow"	"MH-10624, Fixed Some FFmpeg Videosegmenter Issues"	lkiesow/matterhorn	t/MH-10624-videosegmenter-fix	develop	"Lukas Rohner (383)"
M	#392	2015/02/12	"Lars Kiesow"	"MH-10623, Set Sensible Default for Workspace Cleanup Period"	lkiesow/matterhorn	t/MH-10623-default-workspace-c…	develop	"Lukas Rohner (383)"
M	#391	2015/02/11	"Lars Kiesow"	"MH-10622, Wave Generation Improvement"	lkiesow/matterhorn	t/MH-10622-wav-generation-impr…	develop	"Lukas Rohner (383)"
M	#390	2015/02/11	"Lars Kiesow"	"MH-10621, Fix MediaPackagePost Unit Tests"	lkiesow/matterhorn	t/MH-10621-fix-mediapackagepos…	develop	"Greg Logan (387)"
M	#389	2015/02/11	"Lars Kiesow"	"MH-10620, Port Silence Detector from GStreamer to FFmpeg"	lkiesow/matterhorn	f/MH-10620-ffmpeg-silence-dete…	develop	"Tobias Wunden (380)"
D	#388	2015/02/10	"Lars Kiesow"	"MH-10616, Set Compiler Plugin to Target to Java 7"	lkiesow/matterhorn	t/MH-10616-compiler-plugin-tar…	develop	
M	#387	2015/02/10	"Lars Kiesow"	"MH-10615, Enable Optional Compiler Arguments"	lkiesow/matterhorn	t/MH-10615-optional-compiler-a…	develop	"Tobias Wunden (381)"
M	#386	2015/02/06	"Lars Kiesow"	"Corrections to LDAP Configuration Comments"	lkiesow/matterhorn	ldap-docs	develop	"Tobias Wunden (389)"
M	#385	2015/01/29	"Edmore Moyo"	"MH-10602 : Parse urls to prevent mixed content errors"	etmoyo/matterhorn	t/MH-10602-mixed-content-video…	r/1.6.x	"Lars Kiesow (396)"
M	#384	2015/01/28	"Greg Logan"	"POM file information"	greg_logan/matterhorn	t/fix-pomfile-info	r/1.6.x	"Rüdiger Rolf (401)"
M	#383	2015/01/28	"Greg Logan"	"MATT-10542 and MATT-10601: Fix ingest start times and …"	greg_logan/matterhorn	t/MH-10542-MH-10601-ingest-ope…	r/1.5.x	"Rüdiger Rolf (382)"
M	#382	2015/01/28	"Greg Logan"	"MATT-10542 and MATT-10601: Fix ingest start times and …"	greg_logan/matterhorn	t/MH-10542-MH-10601-ingest-ope…	r/1.6.x	"Rüdiger Rolf (382)"
M	#381	2015/01/27	"Don Carlos"	"Prevent: Cache 'null' values"	don_carlos_graz/matterhorn	f/MH-10572-caches	develop	"Lukas Rohner (403)"
D	#380	2015/01/27	"Don Carlos"	"Prevent: Cache 'null' values (fixes MH-10572)"		f/MH-10572-caches	develop	"Lukas Rohner (403)"
M	#379	2015/01/23	"Michael Stypa"	"MH-10597: Fixes logger class for inspect workflow operation …"	doofy/matterhorn	inspectloggerclass	develop	"Karen Dolan (403)"
M	#378	2015/01/23	"Lars Kiesow"	"MH-10594, Re-configure Start Scripts for Different …"	lkiesow/matterhorn	t/MH-10594-start-scripts	develop	"Ruben Perez Vazquez (396)"
M	#377	2015/01/20	"Rüdiger Rolf"	"MH-10591 videoeditor tmpfile improvements"	opencast-community/opencast-osnabrueck-fork	MH-10591-videoeditor-tmpfile-i…	r/1.6.x	"Edmore Moyo (404)"
D	#376	2015/01/20	"Rüdiger Rolf"	"MH-10591 Videoeditor tmpfile improvements"	opencast-community/opencast-osnabrueck-fork	MH-10591-videoeditor-tmpfile-i…	r/1.6.x	
M	#375	2015/01/16	"Karen Dolan"	"MATT-10589 Increase EclipseLink log level"	opencast-community/matterhorn	t/MH-10589-Increase-EclipseLin…	develop	"Lars Kiesow (414)"
M	#374	2015/01/08	"Lars Kiesow"	"MH-10110, Spanish Test Case for RegExp Dict"	lkiesow/matterhorn	t/MH-10110-spanish-test-for-re…	develop	"Ruben Perez Vazquez (421)"
M	#373	2015/01/07	"Tobias Wunden"	"MH-10587 [bugfix] Making sure corrupt files are being …"	twunden/matterhorn	t/MH-10587-corrupt-acl-cleanup	develop	"Lars Kiesow (407)"
M	#372	2015/01/07	"Tobias Wunden"	"MH-10580 [improvement] Improved loading of series data when …"	twunden/matterhorn	t/MH-10580-series-feed-perform…	develop	"James Perrin (396)"
M	#371	2015/01/07	"Tobias Wunden"	"MH-10586 [improvement] Fixes link generation to use the …"	twunden/matterhorn	t/MH-10586-feed-links-per-tena…	develop	"Denis Meyer (417)"
M	#370	2015/01/07	"Lukas Rohner"	"MH-10585 Removed initial request path attribute if no path …"	opencast-community/matterhorn	t/MH-10585-entry-point	develop	"Waldemar Smirnow (416)"
M	#369	2015/01/07	"Lukas Rohner"	"MH-10584 Order media package element selector results"	opencast-community/matterhorn	t/MH-10584-element-selector	develop	"Waldemar Smirnow (416)"
M	#368	2015/01/07	"Lukas Rohner"	"MH-10583 Fixed hanging job barrier"	opencast-community/matterhorn	t/MH-10583-job-barrier	develop	"Denis Meyer (417)"
M	#367	2015/01/07	"Lukas Rohner"	"MH-10582 Improve functional API of TrustedHttpClient"	opencast-community/matterhorn	t/MH-10582-trustedhttpclient	develop	"Rüdiger Rolf (417)"
M	#366	2015/01/07	"Lukas Rohner"	"MH-10581 Added copy workflow operation handler and some …"	opencast-community/matterhorn	f/MH-10581-copy-operation-hand…	develop	"Lars Kiesow (399)"
M	#365	2015/01/07	"Tobias Wunden"	"Restarting of workflows does not work reliably"	twunden/matterhorn	t/MH-10579-restart-workflows	develop	"Lars Kiesow (422)"
M	#364	2015/01/07	"Tobias Wunden"	"MH-10578 [improvement] Implemented graceful handling of job …"	twunden/matterhorn	t/MH-10578-method-not-allowed	develop	"Greg Logan (422)"
M	#363	2015/01/07	"Tobias Wunden"	"Job dispatching maybe unfair in situations where many jobs …"	twunden/matterhorn	t/MH-10577-job-dispatching	develop	"Greg Logan (422)"
M	#362	2014/12/16	"Greg Logan"	"MH-10570: Fixes obvious issue with statistics when a job …"	greg_logan/matterhorn	t/MH-10570-stats-broken-when-j…	r/1.5.x	"Rüdiger Rolf (444)"
M	#361	2014/12/16	"Greg Logan"	"MH-10570: Fixes obvious issue with statistics when a job …"	greg_logan/matterhorn	t/MH-10570-stats-broken-when-j…	r/1.6.x	"Rüdiger Rolf (444)"
M	#360	2014/12/16	"Greg Logan"	"MH-10570: Fixes obvious issue with statistics when a job …"	greg_logan/matterhorn	t/MH-10570-stats-broken-when-j…	develop	"Rüdiger Rolf (444)"
M	#359	2014/12/09	"Lukas Rohner"	"MH-10563 Changed series queries count and startPage to int …"	opencast-community/matterhorn	t/MH-10563-series-query	r/1.6.x	"Denis Meyer (446)"
M	#358	2014/12/08	"Lars Kiesow"	"MH-10317, Bundle Dependency Update"	lkiesow/matterhorn	t/MH-10317-dependency-update	develop	"Karen Dolan (398)"
M	#357	2014/12/08	"Rüdiger Rolf"	"MH-10561 Added missing workflow-api dependency to …"	opencast-community/matterhorn	t/MH-10561-serviceregistry-dep…	r/1.6.x	
M	#356	2014/12/03	"Rüdiger Rolf"	"MH-10559 removed unneeded series service impl dependency"	opencast-community/matterhorn	t/MH-10559-engage-standalone-f…	r/1.6.x	"Greg Logan (457)"
M	#355	2014/12/03	"Lars Kiesow"	"MH-10557, Simplify SQL and Unitize Index Names"	lkiesow/matterhorn	t/MH-10557-simplify-sql-adjust…	r/1.6.x	"James Perrin (396)"
M	#354	2014/12/02	"Michael Stypa"	"MH-10510: module matterhorn-conductor splitted into single …"	doofy/matterhorn	conductor-split	develop	"Greg Logan (453)"
M	#353	2014/12/01	"Ruben Perez Vazquez"	"MH-10555 : Fixed MP editor validation mechanism"	uni-koeln/matterhorn-uni-k-ln	MH-10555-disable-buttons	r/1.6.x	"Lars Kiesow (459)"
M	#352	2014/12/01	"Lars Kiesow"	"MH-10551, Disable JMX by Default"	lkiesow/matterhorn	t/MH-10551-JMX-default-setting…	r/1.6.x	"Karen Dolan (458)"
M	#351	2014/12/01	"Lars Kiesow"	"MH-10551, Disable JMX by Default"	lkiesow/matterhorn	t/MH-10551-JMX-default-setting…	r/1.5.x	"James Perrin (417)"
D	#350	2014/12/01	"Lars Kiesow"	"MH-10551, Disable JMX by Default"	lkiesow/matterhorn	t/MH-10551-JMX-default-setting…	r/1.4.5	"Greg Logan (459)"
M	#349	2014/11/26	"Lars Kiesow"	"MH-10550, Add --notty to start script"	lkiesow/matterhorn	f/MH-10550-matterhorn-start-no…	develop	"Tobias Wunden (410)"
M	#348	2014/11/25	"Tobias Wunden"	"MH-10531 [Bugfix] Implemented workaround for cyclic …"	twunden/matterhorn	t/MH-10531-inciden-npe	r/1.6.x	"Rüdiger Rolf (463)"
M	#347	2014/11/24	"Tobias Wunden"	"MH-9925 -- Fixed the copyright in feeds"	twunden/matterhorn	t/MH-9925-feed-metadata	r/1.6.x	"Rüdiger Rolf (466)"
M	#346	2014/11/24	"Greg Logan"	"MH-10549: Fixing REST doc checkbox issue."	greg_logan/matterhorn	t/MH-10549-boolean-restdocs	r/1.6.x	"Denis Meyer (466)"
M	#345	2014/11/24	"Greg Logan"	"MH-10549: Fixing REST doc checkbox issue."	greg_logan/matterhorn	t/MH-10549-boolean-restdocs	r/1.5.x	"Denis Meyer (466)"
D	#344	2014/11/21	"Lars Kiesow"	"MH-10548, Start Script Fails Without TTY"	lkiesow/matterhorn	t/MH-10548-start-script-fails-…	r/1.6.x	
M	#343	2014/11/19	"Lars Kiesow"	"MH-10508, Ingest Service fails to Handle Episode DC Catalog"	lkiesow/matterhorn	t/MH-10508-episode-dcc-ingest-…	r/1.6.x	"Lukas Rohner (471)"
D	#342	2014/11/13	"Lars Kiesow"	"MH-10508, Ingest Service fails to Handle Episode DC Catalog"	lkiesow/matterhorn	t/MH-10508-episode-dcc-ingest-…	r/1.6.x	"Lukas Rohner (474)"
M	#341	2014/11/13	"Ruben Perez Vazquez"	"MH-10545: Modified oc-pager.js to parse URL query strings …"	uni-koeln/matterhorn-uni-k-ln	MH-10545-pager-ignores-query-p…	r/1.6.x	"Denis Meyer (472)"
M	#340	2014/11/13	"Lars Kiesow"	"MH-10544, CA warning in start script for demo servers"	lkiesow/matterhorn	t/MH-10544-demo-ca-start-scrip…	r/1.6.x	"Greg Logan (478)"
M	#339	2014/11/11	"Edmore Moyo"	"MH-10543 : Fixed POST endpoints"	etmoyo/matterhorn	t/MH-10543-audio-normalization…	r/1.6.x	"Waldemar Smirnow (480)"
M	#338	2014/11/08	"Lars Kiesow"	"MH-10541, Disable Default Matterhorn Adopter Tracking"	lkiesow/matterhorn	t/MH-10541-disable-default-ado…	r/1.6.x	"Edmore Moyo (478)"
M	#337	2014/11/04	"Lukas Rohner"	"MH-10520 Fixed mysql update script 1.5 to 1.6"	opencast-community/matterhorn	t/MH-10520-upgrade-script	r/1.6.x	"Lars Kiesow (486)"
M	#336	2014/11/04	"Lukas Rohner"	"MH-10480 Fixed display issues with incident encoding failed …"	opencast-community/matterhorn	t/MH-10480-incident-display-is…	r/1.6.x	"Rüdiger Rolf (487)"
M	#335	2014/11/04	"Waldemar Smirnow"	"MH-10478 matterhorn-smil-impl unit test fails without …"	wsmirnow/matterhorn	t/MH-10478-matterhorn-smil-imp…	r/1.6.x	"Edmore Moyo (487)"
M	#334	2014/10/31	"Waldemar Smirnow"	"MH-10499 unit tests for the videoeditor and …"	wsmirnow/matterhorn	t/MH-10499-unit-tests-for-vide…	r/1.6.x	"Xavier Butty (487)"
M	#333	2014/10/31	"James Perrin"	"MH-10527, close http response after use"	jperrin/matterhorn	t/MH-10527-ingest-download-han…	r/1.5.x	"Waldemar Smirnow (491)"
M	#332	2014/10/31	"James Perrin"	"MH-10527, close http response after use"	jperrin/matterhorn	t/MH-10527-ingest-download-han…	r/1.6.x	"Lars Kiesow (491)"
M	#331	2014/10/31	"Lars Kiesow"	"MH-10365, Disabling YouTube actually disables Metadata …"	lkiesow/matterhorn	t/MH-10365-trim-disabling-yout…	r/1.6.x	"James Perrin (491)"
M	#330	2014/10/30	"Lars Kiesow"	"MH-10488 Remove out-dated information about Bamboo build …"	lkiesow/matterhorn	t/MH-10488-remove-bamboo-from-…	r/1.6.x	"James Perrin (491)"
M	#329	2014/10/30	"Lars Kiesow"	"MH-10516, JavaScript Error on welcome.html"	lkiesow/matterhorn	t/MH-10516-js-error-on-welcome…	r/1.6.x	"James Perrin (491)"
M	#328	2014/10/30	"Lars Kiesow"	"MH-10515, User Might be Redirected to JSON files after …"	lkiesow/matterhorn	t/MH-10515-redirect-after-logi…	r/1.6.x	"James Perrin (487)"
M	#327	2014/10/30	"James Perrin"	"MH-10477, Use objects instead of ""Associative Arrays"""	jperrin/matterhorn	t/MH-10477-Engage-broke-for-Fi…	r/1.6.x	"Lars Kiesow (492)"
M	#326	2014/10/30	"Rüdiger Rolf"	"MH-10506 added FLV tag to rtmp links"	opencast-community/matterhorn	t/MH-10506-add-flv-tag	r/1.6.x	"Edmore Moyo (487)"
M	#325	2014/10/29	"Lars Kiesow"	"MH-10513, Jumping Icons on Statistics Page"	lkiesow/matterhorn	t/MH-10513-jumping-icons-on-st…	r/1.6.x	"Edmore Moyo (487)"
M	#324	2014/10/29	"Rüdiger Rolf"	"MH-10511 Atom feed generation: prevented null pointer …"	opencast-community/matterhorn	t/MH-10511-atom-feed-null-poin…	r/1.6.x	"Tobias Wunden (480)"
M	#323	2014/10/27	"Greg Logan"	"MH-10507: Removing problematic directory cleanup routine. …"	greg_logan/matterhorn	MH-10507-wfr-excessive-cleanup	r/1.6.x	"Rüdiger Rolf (494)"
M	#322	2014/10/27	"Tobias Wunden"	"MH-10494 -- Removed configuration for the non-existing …"	twunden/matterhorn	t/MH-10494-httpclient-wiring	r/1.6.x	"Rüdiger Rolf (494)"
M	#321	2014/10/27	"Lars Kiesow"	"MH-10505, Preview Video for Captioning is Dependent on …"	lkiesow/matterhorn	t/MH-10505-preview-for-caption…	r/1.6.x	"James Perrin (494)"
M	#320	2014/10/24	"Lars Kiesow"	"MH-10503, Inconsistent Workflow Titles"	lkiesow/matterhorn	t/MH-10503-inconsistent-workfl…	r/1.6.x	"James Perrin (494)"
M	#319	2014/10/23	"Greg Logan"	"MH-10479: Admin UI does not clear its search term if it is …"	greg_logan/matterhorn	t/MH-10479-admin-search-clear	r/1.6.x	"Waldemar Smirnow (498)"
M	#318	2014/10/23	"Greg Logan"	"MH-10479: Admin UI does not clear its search term if it is …"	greg_logan/matterhorn	t/MH-10479-admin-search-clear	r/1.5.x	"Waldemar Smirnow (498)"
M	#317	2014/10/23	"Karen Dolan"	"MH-10324 add seriesId and sort to pager link - 1.6.x"	kdolan/matterhorn-opencast	t/MH-10324-LTI-series-pager-fi…	r/1.6.x	"Denis Meyer (499)"
M	#316	2014/10/23	"Karen Dolan"	"MH-10324 add seriesId to pager link - 1.5.x"	kdolan/matterhorn-opencast	t/MH-10324-LTI-series-pager-fi…	r/1.5.x	"Denis Meyer (499)"
M	#315	2014/10/22	"Lars Kiesow"	"MH-10489, Switch audio encoder for videoeditor"	lkiesow/matterhorn	t/MH-10489-videoeditor-audio-e…	r/1.6.x	"James Perrin (494)"
M	#314	2014/10/22	"Lars Kiesow"	"MH-10498, Fix Felix Prompt Version Message for 1.6"	lkiesow/matterhorn	t/MH-10498-16-version-felix-pr…	r/1.6.x	"Tobias Wunden (500)"
M	#313	2014/10/21	"Per Pascal Grube"	"MH-10407 ffmpeg-based video segmenter"	pascalgrube/matterhorn	mh-10407-ffmpeg-video-segmente…	develop	"Lars Kiesow (500)"
D	#312	2014/10/21	"Michael Stypa"	"MH-10510: module matterhorn-conductor splitted into single …"	doofy/matterhorn	develop	develop	"Greg Logan (487)"
M	#311	2014/10/20	"Lars Kiesow"	"MH-10495, Remove -strict unofficial from encoding properties"	lkiesow/matterhorn	t/MH-10495-remove-strict-unoff…	r/1.6.x	"Tobias Wunden (500)"
M	#310	2014/10/16	"Tobias Wunden"	"MH-10494 -- Removed configuration for the non-existing …"	twunden/matterhorn	t/MH-10494-httpclient-wiring	r/1.5.x	"Denis Meyer (502)"
M	#309	2014/10/16	"Tobias Wunden"	"MH-10493 -- Adjusted the version prompt to read ""1.5"" …"	twunden/matterhorn	t/MH-10493-version-in-felix-pr…	r/1.5.x	"Denis Meyer (502)"
M	#308	2014/10/15	"Basil Brunner"	"MH-10488 Remove out-dated information about Bamboo build …"	myniva/matterhorn	t/MH-10488-remove-bamboo-from-…	r/1.5.x	"Denis Meyer (502)"
M	#307	2014/10/14	"Greg Logan"	"MH-10447: Fix distributing n*2048 sized files in r/1.6.x"	opencast-community/matterhorn	t/MH-10447-StaticResourceServl…	r/1.6.x	"Rüdiger Rolf (502)"
D	#306	2014/10/14	"Greg Logan"	"MH-10447: Fix distributing n*2048 sized files in develop"	opencast-community/matterhorn	t/MH-10447-StaticResourceServl…	develop	
M	#305	2014/10/08	"Lars Kiesow"	"MH-10485, Remove GStreamer Encoding Properties"	lkiesow/matterhorn	t/MH-10485-remove-gsencoding-p…	r/1.6.x	"Lukas Rohner (512)"
M	#304	2014/10/08	"Lars Kiesow"	"MH-10332, Remove Mediainfo Inspection Service"	lkiesow/matterhorn	t/MH-10332-remove-mediainfo-in…	develop	"Adam McKenzie (511)"
M	#303	2014/10/08	"Lars Kiesow"	"MH-10482, Switched Encoding Settings for Composite/Concat"	lkiesow/matterhorn	t/MH-10482-no-faac-in-encoding…	r/1.6.x	"Adam McKenzie (508)"
M	#302	2014/10/08	"Denis Meyer"	"MH-10483 + MH-10470"		t/MH-10483-cleanup-and-timebug…	r/1.6.x	"James Perrin (508)"
M	#301	2014/10/07	"Lars Kiesow"	"MH-10481, Fix encoding profile for videoeditor preview"	lkiesow/matterhorn	t/MH-10481-videoeditor-preview…	r/1.6.x	"James Perrin (508)"
M	#300	2014/10/05	"Lars Kiesow"	"MH-10476, Special Character Problem in Dictionary Service"	lkiesow/matterhorn	t/MH-10476-hunspell-dict-speci…	r/1.6.x	"Edmore Moyo (509)"
M	#299	2014/10/03	"Lars Kiesow"	"MH-10474, Fixed Matterhron Title on Welcome Page"	lkiesow/matterhorn	t/MH-10474-title-on-welcome-pa…	r/1.6.x	
M	#298	2014/10/02	"Lars Kiesow"	"MH-10357, gstreamer-service-* missing from main pom.xml"	lkiesow/matterhorn	t/MH-10357-missing-gstreamer-s…	r/1.6.x	"Tobias Wunden (519)"
M	#297	2014/10/01	"Waldemar Smirnow"	"MH-10467 videoeditor workflow operation option to set input …"	wsmirnow/matterhorn	t/MH-10467-videoeditor-skip-op…	r/1.6.x	"Xavier Butty (508)"
M	#296	2014/10/01	"Rüdiger Rolf"	"MH-10471 removed problematic comment"	opencast-community/matterhorn	t/MH-10471-saxparser-error	develop	"Karen Dolan (521)"
M	#295	2014/09/24	"Greg Logan"	"MH-8638: The missing bits"	greg_logan/matterhorn	t/MH-8638-stats-queries	develop	
M	#294	2014/09/19	"Lukas Rohner"	"MH-6386 [Bugfix] Changed test file to flac instead of mp3"	opencast-community/matterhorn	t/MH-6386-sox-service	develop	"Lars Kiesow (533)"
M	#293	2014/09/18	"Adam McKenzie"	"Automatic scanners for job management"	opencast-community/matterhorn	t/MH-6282-Automatic-job-finds-…	develop	"Karen Dolan (522)"
D	#292	2014/09/17	"Rüdiger Rolf"	"MH-10450 removed part of the test that did the error …"	opencast-community/matterhorn	t/MH-10450-failing-smtpservice…	develop	
M	#291	2014/09/17	"Christoph Drießen"	"MH-10448 fix resource leak in TrustedHttpClientImpl"	opencast-community/matterhorn	t/MH-10448-TrustedHttpClientIm…	r/1.5.0	"Rüdiger Rolf (534)"
M	#290	2014/09/16	"Karen Dolan"	"MH-10447: Fix distributing n*2048 sized files in r/1.5.x"	opencast-community/matterhorn	t/MH-10447-StaticResourceServl…	r/1.5.x	"Ruben Perez Vazquez (535)"
M	#289	2014/09/12	"Greg Logan"	"MH-10419: User Tracking Improvments"	greg_logan/matterhorn	t/MH-10419-user-tracking-impro…	develop	"Rüdiger Rolf (536)"
M	#288	2014/09/02	"Adam McKenzie"	"MH-10421 - Fixing the + button to add additional …"	opencast-community/matterhorn	t/MH-10421-Fix-adding-addition…	r/1.5.0	"Greg Logan (550)"
M	#287	2014/08/26	"Adam McKenzie"	"MH-10417 - Fixing jqote substitution of acl select"	opencast-community/matterhorn	t/MH-10417-Fix-acl-templating	r/1.5.0	"Greg Logan (557)"
M	#286	2014/08/20	"Lars Kiesow"	"MH-10258, NullPointerException on empty text extraction …"	lkiesow/matterhorn	t/MH-10258-fix-nullpointerexce…	r/1.5.0	"Karen Dolan (554)"
M	#285	2014/08/19	"Lukas Rohner"	"MH-10404 [Bugfix] Fixed autocreate of series exception on …"	opencast-community/matterhorn	t/MH-10404-series-autocreate	r/1.5.0	"Lars Kiesow (564)"
M	#284	2014/08/18	"Lars Kiesow"	"MH-10403, Special character issue in /ingest/addMediaPackage"	lkiesow/matterhorn	t/MH-10403-special-characters-…	r/1.5.0	"Tobias Wunden (564)"
M	#283	2014/08/18	"Lars Kiesow"	"MH-10402, Fix NullPointerException in Ingest Endpoint"	lkiesow/matterhorn	t/MH-10402-ingest-nullpointer-…	r/1.5.0	"Tobias Wunden (565)"
M	#282	2014/08/13	"Ruben Gonzalez"	"MH-10202 -- No ACL in new series when ingested a new …"	rubenrua/matterhorn	f/MH-10202-No-ACL-in-new-serie…	develop	"Lukas Rohner (564)"
M	#281	2014/08/13	"Ruben Gonzalez"	"MH-9565 : Teltek Execute Service"	rubenrua/matterhorn	f/MH-9565-teltek-execute-servi…	develop	"Adam McKenzie (564)"
M	#280	2014/08/13	"Lukas Rohner"	"MH-10385 [Improvement] Added optional track support to …"	opencast-community/matterhorn	f/MH-10385-concat-improvement	develop	"Waldemar Smirnow (557)"
D	#279	2014/08/11	"Greg Logan"	"MH-9791: Selenium Tests"	greg_logan/matterhorn	t/MH-9791-selenium-tests	develop	"Lars Kiesow (571)"
M	#278	2014/08/10	"Lars Kiesow"	"MH-10382, Add UI Element to Unregister Capture Agents"	lkiesow/matterhorn	f/MH-10382-unregister-ca-butto…	develop	"Greg Logan (571)"
M	#277	2014/08/06	"Greg Logan"	"MH-10374: Adds series id column to mh_search table"	greg_logan/matterhorn	f/MH-10374-search-series-id	develop	"Denis Meyer (575)"
M	#276	2014/08/01	"Matjaz Rihtar"	"MH-10368: Debian 7.x (Wheezy) support"	opencast-community/matterhorn	t/MH-10368-Debian-7.x-support	develop	"Greg Logan (577)"
M	#275	2014/07/29	"Matjaz Rihtar"	"Ubuntu 14.04 support (gstreamer0.10-ffmpeg)"	opencast-community/matterhorn	t/MH-10348-Ubuntu-14.04-suppor…	r/1.5.0	"Greg Logan (584)"
M	#274	2014/07/25	"Basil Brunner"	"MH-10362 Extract parsing of XACML from …"	myniva/matterhorn	t/MH-10362-parse-xacml	develop	"Benjamin Wulff (576)"
M	#273	2014/07/24	"Ruben Gonzalez"	"MH-10361 - Incorrect anonymous role when a series is …"	rubenrua/matterhorn	f/MH-10361-incorrect-anonymous…	r/1.5.0	"Ruben Perez Vazquez (585)"
M	#272	2014/07/23	"Lars Kiesow"	"MH-10359, Replace Symlink for DB Update Script"	lkiesow/matterhorn	t/MH-10359-remove-symlink-for-…	r/1.5.0	"Greg Logan (584)"
M	#271	2014/07/22	"Greg Logan"	"MH-10358: Fixes missing authorization-xacml bundle from the …"	opencast-community/matterhorn	t/MH-10358-ingest-standalone-m…	r/1.5.0	"Tobias Wunden (562)"
M	#270	2014/07/22	"Adam McKenzie"	"MH-10301 - This fixes the workflow inspect (gear) as the …"	opencast-community/matterhorn	t/MH-10301-Adminui-doesnt-esca…	r/1.5.0	"Greg Logan (592)"
M	#269	2014/07/17	"Lars Kiesow"	"MH-10357, gstreamer-service-* missing from main pom.xml"	lkiesow/matterhorn	t/MH-10357-gstreamer-service-i…	r/1.5.0	"Greg Logan (593)"
M	#268	2014/07/16	"Ruben Perez Vazquez"	"MH-10139 : Change the column type for the mediapackage XML …"	opencast-community/matterhorn	t/MH-10139-database-columns-to…	r/1.5.0	"Greg Logan (598)"
M	#267	2014/07/11	"Adam McKenzie"	"MH-10301 - Changing jqote to use html safe templating"	opencast-community/matterhorn	t/MH-10301-User-Input-Html-Saf…	r/1.5.0	"James Perrin (597)"
M	#266	2014/07/10	"Lars Kiesow"	"MH-10005, Fix Workflow Operation Conditions of Appended …"	lkiesow/matterhorn	t/MH-10005-append-workflow-woh…	r/1.5.0	"Tobias Wunden (602)"
M	#265	2014/07/10	"Ruben Perez Vazquez"	"MH-10323 : Group scheduling, does not check that a series …"	opencast-community/matterhorn	t/MH-10323-group-scheduling-se…	r/1.5.0	"Rüdiger Rolf (603)"
M	#264	2014/07/09	"Adam McKenzie"	"Enable workflows to be applied to a group of recordings in …"	opencast-community/matterhorn	t/MH-10352-Apply-workflow-to-s…	develop	"Karen Dolan (578)"
M	#263	2014/07/09	"James Perrin"	"MH-10183, don't override the default server urls for admin …"	jperrin/matterhorn	t/MH-10183-default-server-urls	r/1.5.0	"Rüdiger Rolf (603)"
M	#262	2014/07/07	"Rüdiger Rolf"	"MH-10312 enable sort capabilities in the search service"	opencast-community/opencast-osnabrueck-fork	f/MH-10312-sort-in-searchservi…	develop	"Greg Logan (607)"
D	#261	2014/07/03	"Lukas Rohner"	"MH-10342 [Improvement] Implemented an endpoint to start …"	opencast-community/matterhorn	f/MH-10342-capture-now	develop	
M	#260	2014/07/03	"Lukas Rohner"	"MH-10333 [Bugfix] Fixed end date of recurring schedule …"	opencast-community/matterhorn	t/MH-10333-schedule-recurrent	r/1.5.0	"Rüdiger Rolf (611)"
